court_id,site_id,osm_ref,sport,role,parent_id,lat,lon,length_m,width_m,angle_deg,n_in_feature,n_children,n_overlay,subdivided,guessed,oversized,derived,ring
oh_4014002_-8315442:f96cef6,oh_4014002_-8315442,way/295376516,tennis,court,,40.1401459,-83.1543969,36.4,18.6,93.2,1,0,0,False,False,False,,"[[-83.1542712, 40.1399894], [-83.1543052, 40.1403157], [-83.1545226, 40.1403024], [-83.1544886, 40.1399761]]"
oh_4014002_-8315442:f5a3f83,oh_4014002_-8315442,way/1435168802,tennis,court,,40.1401716,-83.1540373,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.153962, 40.1400692], [-83.1539835, 40.1402817], [-83.1541126, 40.140274], [-83.1540911, 40.1400615]]"
oh_4014002_-8315442:f8f27c2,oh_4014002_-8315442,way/1435168803,tennis,court,,40.1398442,-83.1540058,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.1539305, 40.1397418], [-83.153952, 40.1399543], [-83.1540811, 40.1399466], [-83.1540596, 40.1397341]]"
oh_4014002_-8315442:f22b290,oh_4014002_-8315442,way/1435168926,tennis,court,,40.1397444,-83.1545712,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.1544959, 40.139642], [-83.1545174, 40.1398545], [-83.1546465, 40.1398468], [-83.154625, 40.1396343]]"
oh_4014002_-8315442:f377edc,oh_4014002_-8315442,way/1435168927,tennis,court,,40.139756,-83.1543557,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.1542804, 40.1396536], [-83.1543019, 40.1398661], [-83.154431, 40.1398584], [-83.1544095, 40.1396459]]"
oh_4014002_-8315442:fdfca5e,oh_4014002_-8315442,way/1435169006,tennis,court,,40.1401198,-83.1549114,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.1548361, 40.1400174], [-83.1548576, 40.1402299], [-83.1549867, 40.1402222], [-83.1549652, 40.1400097]]"
oh_4014002_-8315442:fdb4787,oh_4014002_-8315442,way/1435169007,tennis,court,,40.1401314,-83.1546959,23.7,11.0,93.1,1,0,0,False,False,False,,"[[-83.1546206, 40.140029], [-83.1546421, 40.1402415], [-83.1547712, 40.1402338], [-83.1547497, 40.1400213]]"
oh_4014057_-8291711:f83118e,oh_4014057_-8291711,way/187636190,tennis,court,,40.1403951,-82.9170289,23.4,10.5,85.5,1,0,0,False,False,False,,"[[-82.9169753, 40.1402875], [-82.9169598, 40.1404975], [-82.9170824, 40.1405028], [-82.9170979, 40.1402928]]"
oh_4014057_-8291711:f05a62a,oh_4014057_-8291711,way/1125073587,tennis,court,,40.140389,-82.9168572,23.4,10.5,85.5,1,0,0,False,False,False,,"[[-82.9168036, 40.1402813], [-82.9167882, 40.1404913], [-82.9169108, 40.1404966], [-82.9169262, 40.1402866]]"
oh_4014057_-8291711:f0d6d83,oh_4014057_-8291711,way/1189771928;way/1189771929;way/1189771930;way/187636188,pickleball,court,,40.1409268,-82.9173813,23.8,15.2,176.2,2,2,0,True,False,False,pickleball_cluster,"[[-82.9172379, 40.1409905], [-82.9175165, 40.1410002], [-82.9175247, 40.1408631], [-82.917246, 40.1408534]]"
oh_4014057_-8291711:fc9c09e,oh_4014057_-8291711,way/187636188,pickleball,pb_child,oh_4014057_-8291711:f0d6d83,40.1409374,-82.9174361,13.2,5.8,87.6,1,0,0,False,False,False,,"[[-82.9174037, 40.1408776], [-82.9174006, 40.1409962], [-82.9174686, 40.1409972], [-82.9174717, 40.1408786]]"
oh_4014057_-8291711:f4aebcf,oh_4014057_-8291711,way/1189771928,pickleball,pb_child,oh_4014057_-8291711:f0d6d83,40.140933,-82.917323,13.2,5.8,87.6,1,0,0,False,False,False,,"[[-82.9172906, 40.1408731], [-82.9172874, 40.1409917], [-82.9173554, 40.1409928], [-82.9173586, 40.1408742]]"
oh_4014057_-8291711:f0c3654,oh_4014057_-8291711,way/1189771928;way/1189771929;way/1189771930;way/187636188,pickleball,court,,40.1407897,-82.9173894,23.8,15.2,176.2,2,2,0,True,False,False,pickleball_cluster,"[[-82.917246, 40.1408534], [-82.9175247, 40.1408631], [-82.9175328, 40.140726], [-82.9172541, 40.1407163]]"
oh_4014057_-8291711:ff945e9,oh_4014057_-8291711,way/1189771929,pickleball,pb_child,oh_4014057_-8291711:f0c3654,40.1407831,-82.9174477,13.2,5.8,87.6,1,0,0,False,False,False,,"[[-82.9174153, 40.1407232], [-82.9174121, 40.1408418], [-82.9174801, 40.1408429], [-82.9174833, 40.1407243]]"
oh_4014057_-8291711:f5c95e1,oh_4014057_-8291711,way/1189771930,pickleball,pb_child,oh_4014057_-8291711:f0c3654,40.1407796,-82.9173321,13.2,5.8,87.6,1,0,0,False,False,False,,"[[-82.9172997, 40.1407198], [-82.9172965, 40.1408383], [-82.9173645, 40.1408394], [-82.9173677, 40.1407209]]"
oh_4014319_-8305049:fd1fa54,oh_4014319_-8305049,way/1435167179,tennis,court,,40.1431943,-83.0505771,23.6,10.8,81.6,1,0,0,False,False,False,,"[[-83.0505312, 40.1430829], [-83.0504971, 40.1432938], [-83.050623, 40.1433058], [-83.0506571, 40.1430949]]"
oh_4014319_-8305049:f72d001,oh_4014319_-8305049,way/1435167180,tennis,court,,40.1431785,-83.0504058,23.6,10.8,81.6,1,0,0,False,False,False,,"[[-83.0503599, 40.1430671], [-83.0503258, 40.143278], [-83.0504518, 40.14329], [-83.0504859, 40.1430791]]"
oh_4014362_-8106914:f39be7d,oh_4014362_-8106914,way/1391296434,tennis,court,,40.1436166,-81.0691393,32.6,18.6,174.7,1,0,0,False,False,False,,"[[-81.0689389, 40.1436869], [-81.0693197, 40.1437137], [-81.0693397, 40.1435464], [-81.0689589, 40.1435196]]"
oh_4014363_-8313795:f8f1db5,oh_4014363_-8313795,way/912786183,tennis,court,,40.1436306,-83.1379544,37.9,17.8,110.7,1,0,0,False,False,False,,"[[-83.137774, 40.1435027], [-83.1379412, 40.1438188], [-83.1381349, 40.1437585], [-83.1379677, 40.1434424]]"
oh_4014363_-8316438:f54ed0e,oh_4014363_-8316438,way/1152544562,tennis,court,,40.143716,-83.1640238,35.5,15.7,104.6,1,0,0,False,False,False,,"[[-83.1638778, 40.1435819], [-83.1639924, 40.143889], [-83.1641699, 40.14385], [-83.1640553, 40.1435429]]"
oh_4014363_-8316438:f00e4a3,oh_4014363_-8316438,way/1152544563,tennis,court,,40.1436709,-83.1642036,35.5,15.7,104.6,1,0,0,False,False,False,,"[[-83.1640576, 40.1435368], [-83.1641722, 40.1438439], [-83.1643496, 40.1438049], [-83.164235, 40.1434978]]"
oh_4014363_-8316438:ff8693d,oh_4014363_-8316438,way/1152544564,tennis,court,,40.1436308,-83.1643752,35.5,15.7,104.6,1,0,0,False,False,False,,"[[-83.1642291, 40.1434968], [-83.1643436, 40.1438039], [-83.1645212, 40.1437649], [-83.1644067, 40.1434578]]"
oh_4014363_-8316438:f653f9d,oh_4014363_-8316438,way/1152544565,tennis,court,,40.1435917,-83.1645403,35.5,15.7,105.4,1,0,0,False,False,False,,"[[-83.1643917, 40.1434594], [-83.1645121, 40.1437651], [-83.1646888, 40.1437241], [-83.1645684, 40.1434184]]"
oh_4014363_-8316438:f92f168,oh_4014363_-8316438,way/1152544566,tennis,court,,40.1435519,-83.1647175,35.5,16.3,104.6,1,0,0,False,False,False,,"[[-83.1645684, 40.1434184], [-83.1646831, 40.1437258], [-83.1648667, 40.1436854], [-83.164752, 40.143378]]"
oh_4014669_-8318005:fefeb6a,oh_4014669_-8318005,way/1486910742,tennis,court,,40.1467915,-83.1799319,23.8,11.1,93.1,1,0,0,False,False,False,,"[[-83.1798561, 40.1466887], [-83.1798782, 40.1469021], [-83.1800078, 40.1468942], [-83.1799857, 40.1466808]]"
oh_4014669_-8318005:f376c16,oh_4014669_-8318005,way/1486910743,tennis,court,,40.1468043,-83.1797246,23.8,11.1,93.1,1,0,0,False,False,False,,"[[-83.1796487, 40.1467015], [-83.1796708, 40.1469149], [-83.1798004, 40.146907], [-83.1797783, 40.1466936]]"
oh_4014669_-8318005:fa0e5d7,oh_4014669_-8318005,way/1486910744,tennis,court,,40.1464067,-83.179925,23.8,11.1,93.1,1,0,0,False,False,False,,"[[-83.1798492, 40.1463039], [-83.1798713, 40.1465173], [-83.1800009, 40.1465094], [-83.1799788, 40.146296]]"
oh_4014669_-8318005:f4c24fe,oh_4014669_-8318005,way/1486910745,tennis,court,,40.1463935,-83.1801384,23.8,11.1,93.1,1,0,0,False,False,False,,"[[-83.1800626, 40.1462907], [-83.1800847, 40.1465042], [-83.1802143, 40.1464963], [-83.1801922, 40.1462828]]"
oh_4014669_-8318005:f3f59fa,oh_4014669_-8318005,way/1486910746,tennis,court,,40.1468658,-83.1802001,23.8,11.1,93.2,1,0,0,False,False,False,,"[[-83.1801242, 40.146763], [-83.1801464, 40.1469765], [-83.1802759, 40.1469686], [-83.1802537, 40.1467551]]"
oh_4014669_-8318005:f0d0ffb,oh_4014669_-8318005,way/1486910747,tennis,court,,40.1468533,-83.1804088,23.8,11.1,93.2,1,0,0,False,False,False,,"[[-83.1803329, 40.1467505], [-83.1803551, 40.146964], [-83.1804846, 40.1469561], [-83.1804624, 40.1467426]]"
oh_4014986_-8286072:f7adde3,oh_4014986_-8286072,way/1112098206,tennis,court,,40.1498566,-82.8607245,31.6,17.5,103.6,1,0,0,False,False,False,,"[[-82.8605781, 40.1497392], [-82.8606726, 40.1500141], [-82.8608709, 40.149974], [-82.8607764, 40.1496991]]"
oh_4015160_-8316617:fe99801,oh_4015160_-8316617,way/1486909970,tennis,court,,40.1517537,-83.1663717,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.1662935, 40.1516519], [-83.166321, 40.1518654], [-83.1664499, 40.1518556], [-83.1664224, 40.1516421]]"
oh_4015160_-8316617:f8da099,oh_4015160_-8316617,way/1486909971,tennis,court,,40.1517673,-83.1661899,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.1661117, 40.1516654], [-83.1661392, 40.151879], [-83.1662681, 40.1518692], [-83.1662406, 40.1516556]]"
oh_4015160_-8316617:f6e4448,oh_4015160_-8316617,way/1486909972,tennis,court,,40.1517811,-83.1660092,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.165931, 40.1516792], [-83.1659585, 40.1518928], [-83.1660874, 40.151883], [-83.1660599, 40.1516694]]"
oh_4015160_-8316617:f606409,oh_4015160_-8316617,way/1486909973,tennis,court,,40.1514545,-83.1659674,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.1658892, 40.1513526], [-83.1659167, 40.1515662], [-83.1660456, 40.1515564], [-83.1660181, 40.1513428]]"
oh_4015160_-8316617:faeef8d,oh_4015160_-8316617,way/1486909974,tennis,court,,40.1514407,-83.1661482,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.16607, 40.1513388], [-83.1660975, 40.1515524], [-83.1662263, 40.1515426], [-83.1661988, 40.151329]]"
oh_4015160_-8316617:f606fe1,oh_4015160_-8316617,way/1486909975,tennis,court,,40.1514275,-83.1663302,23.8,11.0,94.2,1,0,0,False,False,False,,"[[-83.166252, 40.1513256], [-83.1662795, 40.1515392], [-83.1664084, 40.1515294], [-83.1663809, 40.1513158]]"
oh_4015267_-8289027:f785b9e,oh_4015267_-8289027,way/1245136073,tennis,court,,40.1526643,-82.8902719,49.1,19.6,176.1,1,0,0,False,False,False,,"[[-82.8899788, 40.152742], [-82.8905541, 40.152763], [-82.890565, 40.1525866], [-82.8899897, 40.1525656]]"
oh_4015297_-8314204:f9f15ae,oh_4015297_-8314204,way/1435168579,tennis,court,,40.1528709,-83.1424518,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1423483, 40.1527834], [-83.1424328, 40.1529882], [-83.1425552, 40.1529585], [-83.1424707, 40.1527537]]"
oh_4015297_-8314204:f4d186b,oh_4015297_-8314204,way/1435168580,tennis,court,,40.1529117,-83.1422879,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1421844, 40.1528242], [-83.1422689, 40.153029], [-83.1423913, 40.1529993], [-83.1423068, 40.1527945]]"
oh_4015297_-8314204:fedb9d7,oh_4015297_-8314204,way/1435168581,tennis,court,,40.1529917,-83.1419599,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1418565, 40.1529041], [-83.1419409, 40.1531089], [-83.1420634, 40.1530792], [-83.141979, 40.1528744]]"
oh_4015297_-8314204:fb32bf2,oh_4015297_-8314204,way/1435168582,tennis,court,,40.1529509,-83.1421238,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1420204, 40.1528633], [-83.1421048, 40.1530681], [-83.1422273, 40.1530384], [-83.1421429, 40.1528336]]"
oh_4015297_-8314204:f603bb7,oh_4015297_-8314204,way/1435168583,tennis,court,,40.1530702,-83.1416316,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1415282, 40.1529826], [-83.1416127, 40.1531874], [-83.1417351, 40.1531577], [-83.1416506, 40.1529529]]"
oh_4015297_-8314204:f9d4eb5,oh_4015297_-8314204,way/1435168584,tennis,court,,40.1530293,-83.1417956,23.9,10.9,106.2,1,0,0,False,False,False,,"[[-83.1416921, 40.1529418], [-83.1417766, 40.1531466], [-83.141899, 40.1531169], [-83.1418145, 40.1529121]]"
oh_4015308_-8307285:f2badcb,oh_4015308_-8307285,way/1341955849,tennis,court,,40.1531448,-83.0730223,23.6,10.8,95.9,1,0,0,False,False,False,,"[[-83.0729422, 40.1530455], [-83.0729772, 40.1532564], [-83.0731024, 40.1532442], [-83.0730674, 40.1530333]]"
oh_4015308_-8307285:f7435a3,oh_4015308_-8307285,way/1341955850,tennis,court,,40.1531644,-83.072853,23.6,10.8,95.9,1,0,0,False,False,False,,"[[-83.0727729, 40.153065], [-83.0728079, 40.1532759], [-83.0729331, 40.1532637], [-83.0728981, 40.1530528]]"
oh_4015308_-8307285:f53a0a6,oh_4015308_-8307285,way/1341955851,tennis,court,,40.1531838,-83.0726418,23.6,10.8,95.9,1,0,0,False,False,False,,"[[-83.0725617, 40.1530845], [-83.0725967, 40.1532953], [-83.0727219, 40.1532831], [-83.0726869, 40.1530723]]"
oh_4015308_-8307285:f666815,oh_4015308_-8307285,way/1341955852,tennis,court,,40.1531992,-83.0724702,23.6,10.8,95.9,1,0,0,False,False,False,,"[[-83.07239, 40.1530999], [-83.072425, 40.1533107], [-83.0725503, 40.1532985], [-83.0725153, 40.1530877]]"
oh_4015308_-8307285:f9786ce,oh_4015308_-8307285,way/1341955856,tennis,court,,40.1527294,-83.0732481,23.6,11.0,95.8,1,0,0,False,False,False,,"[[-83.0731669, 40.1526301], [-83.0732013, 40.152841], [-83.0733293, 40.1528287], [-83.0732949, 40.1526178]]"
oh_4015333_-8290595:f7241da,oh_4015333_-8290595,way/917584447,tennis,court,,40.1535027,-82.9061081,23.6,10.9,85.2,1,0,0,False,False,False,,"[[-82.9060527, 40.1533937], [-82.9060353, 40.1536056], [-82.9061635, 40.1536118], [-82.9061809, 40.1533999]]"
oh_4015333_-8290595:fba8257,oh_4015333_-8290595,way/917584448,tennis,court,,40.153496,-82.9059346,23.6,10.9,85.2,1,0,0,False,False,False,,"[[-82.9058792, 40.1533869], [-82.9058619, 40.1535988], [-82.9059901, 40.153605], [-82.9060074, 40.1533931]]"
oh_4015333_-8290595:f1dde84,oh_4015333_-8290595,way/917584449,tennis,court,,40.1534867,-82.9057601,23.6,10.9,85.2,1,0,0,False,False,False,,"[[-82.9057047, 40.1533776], [-82.9056873, 40.1535895], [-82.9058155, 40.1535957], [-82.9058329, 40.1533838]]"
