site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_3914393_-8441519,39.143932,-84.415189,12,pickleball;tennis,True,True,False,128.9,False,False,way/729433136;way/729433137;way/729433138;way/729433139;way/729433140;way/729433141;way/729433142;way/729433143;way/729433144;way/1138108611;way/1138108615;way/1138108616,OH
oh_3914438_-8445142,39.144385,-84.451423,8,tennis,True,False,False,136.7,False,False,way/1224015985;way/1224015986;way/1224015987;way/1224015988;way/1224015989;way/1224015990;way/1224015991;way/1224015992,OH
oh_3914599_-8439976,39.145992,-84.399761,6,pickleball;tennis,True,True,False,100.0,False,False,way/33832629;way/74278679;way/1138097844;way/1138097847;way/1138097848;way/1138097849,OH
oh_3916012_-8444239,39.16012,-84.442394,1,pickleball,False,True,False,79.3,False,False,way/1290439741,OH
oh_3916131_-8444233,39.161306,-84.442335,3,tennis,True,False,False,46.6,False,False,way/1314961247;way/1314961248;way/1314961249,OH
oh_3916253_-8440911,39.162533,-84.40911,1,tennis,True,False,False,21.8,False,False,way/189334952,OH
oh_3916581_-8439636,39.165808,-84.396359,4,pickleball;tennis,True,True,False,44.5,False,False,way/33871140;way/1138100240;way/1138100241;way/1138100242,OH
oh_3916934_-8440111,39.169344,-84.401113,10,pickleball,False,True,False,80.7,False,False,way/1138114283;way/1138114284;way/1138114285;way/1138114286;way/1138114287;way/1138114288;way/1312715477;way/1312715478;way/1312715479;way/1312715480,OH
oh_3917150_-8440476,39.171502,-84.404762,5,tennis,True,False,False,99.7,False,False,way/33165323;way/33165325;way/1138114547;way/1138114548;way/1138114549,OH
oh_3917919_-8441648,39.179192,-84.416479,6,pickleball,False,True,False,47.0,False,False,way/59685727;way/1138115902;way/1138115903;way/1138115904;way/1138115905;way/1138115906,OH
oh_3917992_-8442930,39.179919,-84.429301,5,tennis,True,False,False,74.0,False,False,way/76966663;way/1138116702;way/1138116703;way/1138116704;way/1138116705,OH
oh_3918285_-8443055,39.182847,-84.430547,8,pickleball;tennis,True,True,False,126.7,False,False,way/76966446;way/1094544409;way/1094544410;way/1094544411;way/1094544412;way/1094544413;way/1094544414;way/1094544415,OH
oh_3919172_-8444999,39.191717,-84.449989,1,tennis,True,False,False,37.8,False,False,way/43541387,OH
oh_3919385_-8441479,39.193847,-84.414792,1,tennis,True,False,False,38.5,False,False,way/80319059,OH
oh_3919407_-8443959,39.194067,-84.43959,1,tennis,True,False,False,38.3,False,False,way/168950067,OH
oh_3919490_-8443937,39.194902,-84.439373,1,tennis,True,False,False,38.3,False,False,way/168950062,OH
oh_3919790_-8443191,39.1979,-84.431914,4,tennis,True,False,False,56.7,False,False,way/1490876666;way/1490876667;way/1490876668;way/1490876669,OH
oh_3920420_-8439547,39.204199,-84.395473,3,tennis,True,False,False,42.2,False,False,way/78389880;way/1138547226;way/1138547227,OH
oh_3920323_-8442891,39.203229,-84.428912,1,tennis,True,False,False,36.0,False,False,way/553470737,OH
oh_3920625_-8442812,39.206251,-84.428118,5,tennis,True,False,False,64.6,False,False,way/80319625;way/1490877024;way/1490877025;way/1490877026;way/1490877027,OH
oh_3920650_-8442697,39.206501,-84.426969,1,tennis,True,False,False,24.8,False,False,way/1490877028,OH
oh_3921131_-8439943,39.211311,-84.399428,5,tennis,True,False,False,77.2,False,False,way/1469949852;way/1469949948;way/1469949990;way/1469950007;way/1469950044,OH
oh_3921515_-8441505,39.21515,-84.415052,1,tennis,True,False,False,38.9,False,False,way/80320127,OH
oh_3922403_-8440693,39.224028,-84.40693,1,tennis,True,False,False,37.3,False,False,way/33112525,OH
oh_3922370_-8443343,39.223698,-84.433431,2,tennis,True,False,False,33.2,False,False,way/1490875869;way/1490875870,OH
oh_3922430_-8442170,39.224303,-84.421705,1,tennis,True,False,False,36.7,False,False,way/68521935,OH
oh_3922630_-8440085,39.226302,-84.400848,2,tennis,True,False,False,29.1,False,False,way/1469950176;way/1469950177,OH
oh_3922824_-8439790,39.228244,-84.397901,1,tennis,True,False,False,39.7,False,False,way/41938144,OH
oh_3922786_-8441229,39.227858,-84.412286,1,tennis,True,False,False,39.2,False,False,way/33112614,OH
oh_3924023_-8440271,39.240232,-84.402708,1,tennis,True,False,False,40.7,False,False,way/33861211,OH
oh_3924100_-8440516,39.241005,-84.405163,1,tennis,True,False,False,35.2,False,False,way/33861006,OH
oh_3924162_-8440846,39.241624,-84.408456,1,tennis,True,False,False,35.8,False,False,way/33860458,OH
oh_3924379_-8440534,39.243788,-84.405344,1,tennis,True,False,False,39.7,False,False,way/33860457,OH
oh_3924740_-8441123,39.2474,-84.411228,1,tennis,True,False,False,39.4,False,False,way/33863112,OH
oh_3925176_-8440922,39.251758,-84.409221,1,tennis,True,False,False,38.0,False,False,way/33864527,OH
oh_3925751_-8441934,39.257506,-84.419338,4,tennis,True,False,False,84.2,False,False,way/37585154;way/521371523;way/521371524;way/521371525,OH
oh_3926643_-8444918,39.266429,-84.44918,1,tennis,True,False,False,36.6,False,False,way/36951623,OH
oh_3926833_-8440543,39.26833,-84.405432,1,tennis,True,False,False,60.4,False,False,way/41013736,OH
oh_3926950_-8447004,39.269505,-84.470044,5,tennis,True,False,False,113.6,False,False,way/52431153;way/200707875;way/1174123682;way/1174123683;way/1174123684,OH
oh_3927114_-8447054,39.271136,-84.470542,1,tennis,True,False,False,37.6,False,False,way/52431152,OH
oh_3927366_-8444324,39.273664,-84.443236,11,tennis,True,False,False,86.9,False,False,way/169419575;way/553200899;way/1176974536;way/1176974539;way/1176974545;way/1176974547;way/1176974553;way/1176974559;way/1176974563;way/1176974566;way/1202733470,OH
oh_3927351_-8446187,39.273506,-84.461873,2,tennis,True,False,False,44.5,False,False,way/52096529;way/52431056,OH
oh_3927740_-8444537,39.277398,-84.445375,7,tennis,True,False,False,106.8,False,False,way/1490868959;way/1490868960;way/1490868961;way/1490868962;way/1490868963;way/1490868964;way/1490868965,OH
oh_3928453_-8442678,39.284532,-84.42678,1,tennis,True,False,False,18.1,False,False,way/531207797,OH
oh_3928762_-8444391,39.287619,-84.443906,1,pickleball,False,True,False,14.6,False,False,way/169419580,OH
oh_3929412_-8445296,39.294123,-84.452964,1,tennis,True,False,False,38.6,False,False,way/245794418,OH
oh_3929874_-8444245,39.298741,-84.442447,1,tennis,True,False,False,37.1,False,False,way/91518114,OH
oh_3930530_-8440494,39.3053,-84.404937,4,tennis,True,False,False,59.8,False,False,way/1490872340;way/1490872341;way/1490872342;way/1490872343,OH
oh_3931610_-8442143,39.3161,-84.421426,1,tennis,True,False,False,40.1,False,False,way/530904788,OH
oh_3931645_-8444478,39.316448,-84.444779,1,tennis,True,False,False,39.5,False,False,way/84246706,OH
oh_3932977_-8441859,39.329772,-84.418593,2,tennis,True,False,False,28.3,False,False,way/1490869190;way/1490869191,OH
oh_3933152_-8443277,39.33152,-84.432766,1,tennis,True,False,False,82.2,False,False,way/42553398,OH
oh_3934315_-8441805,39.34315,-84.418054,1,tennis,True,False,False,78.1,False,False,way/52332275,OH
oh_3934695_-8441650,39.346946,-84.416498,1,tennis,True,False,False,37.3,False,False,way/81792635,OH
oh_3934840_-8440351,39.348398,-84.40351,1,tennis,True,False,False,24.8,False,False,way/196263590,OH
oh_3934848_-8444274,39.348484,-84.442743,4,tennis,True,False,False,72.2,False,False,way/1442951104;way/1442951105;way/1442951106;way/1442951107,OH
oh_3934974_-8445312,39.34974,-84.453122,1,tennis,True,False,False,41.3,False,False,way/52332052,OH
oh_3935063_-8445656,39.350629,-84.456561,1,tennis,True,False,False,25.0,False,False,way/1490983513,OH
oh_3935559_-8446209,39.355593,-84.46209,1,tennis,True,False,False,14.0,False,False,way/699117041,OH
oh_3935684_-8443911,39.356836,-84.439114,1,tennis,True,False,False,37.3,False,False,way/36833343,OH
oh_3935852_-8446547,39.358521,-84.465471,2,tennis,True,False,False,29.4,False,False,way/867151417;way/867151459,OH
oh_3936673_-8445925,39.366731,-84.459254,1,tennis,True,False,False,36.3,False,False,way/113384680,OH
oh_3937241_-8443438,39.372406,-84.434383,1,tennis,True,False,False,37.6,False,False,way/36832326,OH
oh_3937344_-8446401,39.373445,-84.464013,1,tennis,True,False,False,38.3,False,False,way/699390422,OH
oh_3937559_-8443288,39.375591,-84.43288,2,tennis,True,False,False,28.2,False,False,way/1490983904;way/1490983905,OH
oh_3938895_-8443615,39.38895,-84.436152,5,tennis,True,False,False,72.4,False,False,way/1490984125;way/1490984126;way/1490984127;way/1490984128;way/1490984129,OH
oh_3939215_-8441786,39.392155,-84.41786,1,tennis,True,False,False,38.3,False,False,way/81817193,OH
oh_3939306_-8444946,39.39306,-84.449455,1,tennis,True,False,False,42.1,False,False,way/136161308,OH
oh_3942055_-8446925,39.420546,-84.469249,1,tennis,True,False,False,72.8,False,False,way/88161871,OH
oh_3947118_-8446249,39.471183,-84.462492,3,tennis,True,False,False,41.7,False,False,way/1489981787;way/1489981788;way/1489981789,OH
oh_3949432_-8441314,39.494321,-84.413141,1,tennis,True,False,False,34.1,False,False,way/700819104,OH
oh_3953092_-8443262,39.530924,-84.432621,5,tennis,True,False,False,70.6,False,False,way/209107695;way/1297720879;way/1297720880;way/1297720881;way/1297720882,OH
oh_3953190_-8444846,39.531897,-84.448459,3,tennis,True,False,False,44.0,False,False,way/88172503;way/1297720883;way/1297720884,OH
oh_3998776_-8448912,39.987759,-84.489115,1,tennis,True,False,False,24.7,False,False,way/842890799,OH
oh_4018950_-8446709,40.189503,-84.46709,1,tennis,True,False,False,31.4,False,False,way/805181209,OH
oh_4021895_-8447977,40.218952,-84.479773,3,tennis,True,False,False,39.4,False,False,way/346067759;way/346067761;way/346067762,OH
oh_4022982_-8449350,40.229821,-84.493499,1,tennis,True,False,False,24.3,False,False,way/346068350,OH
oh_4033892_-8449916,40.338923,-84.49916,2,tennis,True,False,False,24.8,False,False,way/1489845953;way/1489845954,OH
oh_4060061_-8449297,40.60061,-84.492974,1,tennis,True,False,False,35.4,False,False,way/189197967,OH
oh_4128298_-8455169,41.282976,-84.551689,1,tennis,True,False,False,25.9,False,False,way/372423068,OH
oh_4137866_-8452434,41.378663,-84.524343,1,tennis,True,False,False,39.0,False,False,way/355407650,OH
oh_4145883_-8457109,41.458835,-84.571091,6,tennis,True,False,False,96.8,False,False,way/1161568031;way/1161568032;way/1161568033;way/1161568034;way/1161568035;way/1161568036,OH
oh_4146460_-8454589,41.464601,-84.545892,1,tennis,True,False,False,24.4,False,False,way/1087569798,OH
oh_4146819_-8456873,41.468193,-84.568729,4,tennis,True,False,False,63.6,False,False,way/355418765;way/521927586;way/521927587;way/521927588,OH
oh_4147300_-8455926,41.473003,-84.559263,1,tennis,True,False,False,24.1,False,False,way/914499365,OH
oh_4168095_-8455524,41.680953,-84.555243,1,tennis,True,False,False,24.3,False,False,way/372481513,OH
oh_3904966_-8434988,39.049658,-84.349884,6,tennis,True,False,False,77.1,False,False,way/1485429351;way/1485429352;way/1485429353;way/1485429354;way/1485429356;way/1485429357,OH
oh_3904940_-8435509,39.049404,-84.355095,1,tennis,True,False,False,40.4,False,False,way/100953092,OH
oh_3906389_-8435838,39.063891,-84.358384,2,tennis,True,False,False,63.9,False,False,way/75375376;way/75375377,OH
oh_3906631_-8437916,39.066312,-84.379163,1,tennis,True,False,False,35.2,False,False,way/100952208,OH
oh_3907001_-8434727,39.070009,-84.347265,5,tennis,True,False,False,68.7,False,False,way/57770490;way/57770493;way/1182767288;way/1182767289;way/1182767290,OH
oh_3908096_-8434610,39.080964,-84.346102,2,pickleball,False,True,False,59.3,False,False,way/57772060;way/57772068,OH
oh_3908546_-8438433,39.085456,-84.384325,2,tennis,True,False,False,28.5,False,False,way/131621911;way/1182767287,OH
oh_3909092_-8437299,39.090924,-84.372989,1,tennis,True,False,False,25.6,False,False,way/91644023,OH
oh_3909623_-8437141,39.096232,-84.371414,2,tennis,True,False,False,28.5,False,False,way/1485428531;way/1485428532,OH
oh_3910198_-8438140,39.101981,-84.381398,1,tennis,True,False,False,36.3,False,False,way/662031777,OH
oh_3910366_-8436439,39.103657,-84.364394,5,tennis,True,False,False,75.2,False,False,way/91640871;way/1183439979;way/1183439980;way/1183439981;way/1183439982,OH
oh_3910556_-8434516,39.105565,-84.345156,1,tennis,True,False,False,46.1,False,False,way/89003195,OH
oh_3910623_-8438309,39.106231,-84.383093,5,tennis,True,False,False,68.0,False,False,way/1339754874;way/1339754875;way/1339754876;way/1339754877;way/1339754878,OH
oh_3910691_-8436844,39.106908,-84.368436,1,tennis,True,False,False,35.7,False,False,way/91644042,OH
oh_3911074_-8437190,39.110738,-84.371904,1,tennis,True,False,False,12.6,False,False,way/1339754884,OH
oh_3911387_-8435127,39.113865,-84.351274,1,tennis,True,False,False,37.2,False,False,way/270293100,OH
oh_3912297_-8434477,39.12297,-84.344769,3,tennis,True,False,False,42.1,False,False,way/1485428252;way/1485428253;way/1485428254,OH
oh_3912438_-8437324,39.12438,-84.37324,6,pickleball,False,True,False,59.0,False,False,way/566608414;way/1138095015;way/1138095016;way/1138095017;way/1138095018;way/1138095019,OH
oh_3913865_-8435430,39.13865,-84.354299,4,pickleball,False,True,False,31.6,False,False,way/1445855389;way/1445855390;way/1445855391;way/1445855392,OH
oh_3913954_-8436639,39.139536,-84.366389,1,tennis,True,False,False,36.1,False,False,way/191203826,OH
oh_3913983_-8436780,39.139834,-84.367798,1,tennis,True,False,False,38.2,False,False,way/191203828,OH
oh_3914206_-8435502,39.142063,-84.355023,1,tennis,True,False,False,40.6,False,False,way/75213013,OH
oh_3914736_-8437836,39.147361,-84.378364,8,tennis,True,False,False,91.4,False,False,way/33832476;way/33832477;way/1138097833;way/1138097834;way/1138097835;way/1138097836;way/1138097837;way/1138097838,OH
oh_3915156_-8434976,39.151555,-84.349755,1,tennis,True,False,False,42.8,False,False,way/79587516,OH
oh_3915185_-8434722,39.151851,-84.347224,1,tennis,True,False,False,38.5,False,False,way/79587514,OH
oh_3915390_-8435097,39.153896,-84.350969,1,tennis,True,False,False,38.5,False,False,way/79587522,OH
oh_3915619_-8436503,39.156187,-84.365034,1,tennis,True,False,False,41.6,False,False,way/33871240,OH
oh_3915757_-8437222,39.157569,-84.372216,1,tennis,True,False,False,41.9,False,False,way/33871238,OH
oh_3915846_-8435136,39.158456,-84.351363,2,tennis,True,False,False,100.4,False,False,way/79587635;way/79587637,OH
oh_3915962_-8437393,39.159624,-84.373925,1,tennis,True,False,False,24.9,False,False,way/33871211,OH
oh_3916015_-8437289,39.160149,-84.372894,1,tennis,True,False,False,24.8,False,False,way/33871213,OH
oh_3916143_-8436473,39.161429,-84.364735,1,tennis,True,False,False,25.1,False,False,way/1318043788,OH
oh_3916294_-8436432,39.162938,-84.364317,1,tennis,True,False,False,25.7,False,False,way/1318043777,OH
oh_3916319_-8437208,39.163186,-84.37208,1,tennis,True,False,False,36.2,False,False,way/270299708,OH
oh_3916408_-8437335,39.164078,-84.373348,1,tennis,True,False,False,29.2,False,False,way/270299782,OH
oh_3916586_-8435155,39.165856,-84.351547,1,tennis,True,False,False,39.6,False,False,way/270299721,OH
oh_3916710_-8435936,39.167098,-84.359363,1,tennis,True,False,False,38.2,False,False,way/270299717,OH
oh_3916690_-8437108,39.166896,-84.37108,1,tennis,True,False,False,35.1,False,False,way/270299710,OH
oh_3916720_-8436389,39.167202,-84.363885,1,tennis,True,False,False,33.2,False,False,way/270299716,OH
oh_3916714_-8436897,39.167142,-84.368967,1,tennis,True,False,False,38.3,False,False,way/270299709,OH
oh_3916860_-8436178,39.168601,-84.361783,1,tennis,True,False,False,24.5,False,False,way/1318043711,OH
oh_3917116_-8439146,39.171156,-84.391465,1,tennis,True,False,False,36.6,False,False,way/196814167,OH
oh_3917265_-8435464,39.172652,-84.354636,1,tennis,True,False,False,24.4,False,False,way/1318043693,OH
oh_3917330_-8435230,39.173296,-84.352303,1,tennis,True,False,False,24.6,False,False,way/1318043689,OH
oh_3917342_-8435595,39.173425,-84.355948,1,tennis,True,False,False,26.2,False,False,way/1318043764,OH
oh_3917461_-8435756,39.174609,-84.357556,1,tennis,True,False,False,24.2,False,False,way/1318043767,OH
oh_3917747_-8436766,39.177468,-84.367658,3,tennis,True,False,False,44.4,False,False,way/1485431124;way/1485431125;way/1485431126,OH
oh_3917834_-8436675,39.178335,-84.366749,2,tennis,True,False,False,36.1,False,False,way/1485431127;way/1485431128,OH
oh_3917865_-8435746,39.178647,-84.357464,1,tennis,True,False,False,24.9,False,False,way/1318435189,OH
oh_3917914_-8434401,39.179138,-84.344009,1,tennis,True,False,False,75.1,False,False,way/75176575,OH
oh_3918259_-8436274,39.18259,-84.362743,2,tennis,True,False,False,27.6,False,False,way/1485432131;way/1485432132,OH
oh_3918284_-8436143,39.182844,-84.361429,2,tennis,True,False,False,28.8,False,False,way/1485432128;way/1485432129,OH
oh_3918357_-8436091,39.183574,-84.36091,2,tennis,True,False,False,27.4,False,False,way/75212139;way/1183439977,OH
oh_3918508_-8438883,39.185078,-84.388829,5,tennis,True,False,False,102.7,False,False,way/111473537;way/111473540;way/111473555;way/111473562;way/111473585,OH
oh_3918638_-8436981,39.186379,-84.369808,10,pickleball;tennis,True,True,False,58.9,False,False,way/1509663863;way/1509663864;way/1509663865;way/1509663866;way/1509663867;way/1509663868;way/1509663869;way/1509663870;way/1509663871;way/1509663872,OH
oh_3918750_-8434752,39.187495,-84.347523,1,tennis,True,False,False,78.6,False,False,way/227764662,OH
