court_id,site_id,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_3917914_-8434401:c005,oh_3917914_-8434401,tennis,hybrid,2017,2019,0.347,1,True,low_confidence
oh_3921131_-8439943:c001,oh_3921131_-8439943,hybrid,tennis,2013,2015,0.347,1,True,low_confidence;reversion
oh_3921647_-8439014:c002,oh_3921647_-8439014,tennis,pickleball,2011,2013,0.347,,True,low_confidence
oh_3951110_-8440925:c002,oh_3951110_-8440925,hybrid,tennis,2013,2015,0.347,1,True,low_confidence;reversion
oh_4128950_-8298671:c003,oh_4128950_-8298671,tennis,removed,2013,2015,0.347,1,True,low_confidence
oh_3909556_-8456863:c002,oh_3909556_-8456863,tennis,removed,2022,2023,0.348,1,True,low_confidence
oh_3924326_-8429241:c001,oh_3924326_-8429241,hybrid,removed,2021,2023,0.348,1,True,low_confidence
oh_3955825_-8424399:c001,oh_3955825_-8424399,tennis,hybrid,2013,2019,0.348,1,True,low_confidence
oh_3972079_-8403198:c003,oh_3972079_-8403198,tennis,hybrid,2015,2019,0.348,1,True,low_confidence
oh_3986294_-8430734:c001,oh_3986294_-8430734,hybrid,tennis,2015,2017,0.349,1,True,low_confidence;reversion
oh_4006720_-8284291:c002,oh_4006720_-8284291,removed,hybrid,2015,2017,0.349,1,True,low_confidence;reversion
oh_4149779_-8208142:c001,oh_4149779_-8208142,hybrid,tennis,2011,2015,0.349,1,True,low_confidence;reversion
oh_4153304_-8369030:c001,oh_4153304_-8369030,pickleball,removed,2021,2023,0.349,1,True,low_confidence
oh_3923109_-8426897:c001,oh_3923109_-8426897,tennis,pickleball,2019,2023,0.35,,True,low_confidence
oh_3923937_-8436360:c001,oh_3923937_-8436360,removed,pickleball,2019,2021,0.35,,True,low_confidence;reversion
oh_3973518_-8418907:c003,oh_3973518_-8418907,tennis,removed,2019,2021,0.35,1,True,low_confidence
oh_4012358_-8304591:c013,oh_4012358_-8304591,tennis,pickleball,2021,2023,0.35,,True,low_confidence
oh_4031437_-8417275:c008,oh_4031437_-8417275,removed,tennis,2017,2019,0.35,1,True,low_confidence;reversion
oh_4049185_-8455257:c001,oh_4049185_-8455257,tennis,hybrid,2019,2021,0.35,1,True,low_confidence
oh_4111986_-8185678:c002,oh_4111986_-8185678,tennis,pickleball,2019,2023,0.35,,True,low_confidence
oh_3964348_-8412861:c001,oh_3964348_-8412861,hybrid,pickleball,2021,2023,0.352,,True,low_confidence
oh_4031437_-8417275:c007,oh_4031437_-8417275,tennis,removed,2015,2017,0.352,1,True,low_confidence
oh_3852671_-8266865:c003,oh_3852671_-8266865,tennis,removed,2021,2022,0.353,1,True,low_confidence
oh_3896248_-8408355:c002,oh_3896248_-8408355,hybrid,tennis,2013,2019,0.353,1,True,low_confidence;reversion
oh_3900831_-8388296:c001,oh_3900831_-8388296,tennis,removed,2015,2019,0.353,1,True,low_confidence
oh_4001374_-8306353:c009,oh_4001374_-8306353,tennis,hybrid,2011,2015,0.353,1,True,low_confidence
oh_4056008_-8437483:c003,oh_4056008_-8437483,removed,tennis,2011,2013,0.353,1,True,low_confidence;reversion
oh_4105159_-8361294:c001,oh_4105159_-8361294,tennis,removed,2021,2023,0.353,1,True,low_confidence
oh_4146460_-8454589:c001,oh_4146460_-8454589,tennis,removed,2011,2019,0.353,1,True,low_confidence
oh_3933903_-8424287:c001,oh_3933903_-8424287,hybrid,pickleball,2013,2019,0.354,,True,low_confidence
oh_3940001_-8410621:c001,oh_3940001_-8410621,hybrid,removed,2013,2019,0.354,1,True,low_confidence
oh_3962474_-8420512:c001,oh_3962474_-8420512,tennis,hybrid,2019,2021,0.354,1,True,low_confidence
oh_3962474_-8420512:c001,oh_3962474_-8420512,hybrid,removed,2021,2023,0.354,1,True,low_confidence
oh_3985585_-8190901:c002,oh_3985585_-8190901,tennis,hybrid,2013,2021,0.354,1,True,low_confidence
oh_4015701_-8310016:c001,oh_4015701_-8310016,pickleball,removed,2017,2019,0.354,1,True,low_confidence
oh_3927019_-8432558:c001,oh_3927019_-8432558,hybrid,tennis,2015,2019,0.355,1,True,low_confidence;reversion
oh_3928402_-8433063:c008,oh_3928402_-8433063,tennis,hybrid,2011,2013,0.355,1,True,low_confidence
oh_3931508_-8426244:c001,oh_3931508_-8426244,tennis,hybrid,2021,2023,0.355,1,True,low_confidence
oh_3979746_-8388928:c001,oh_3979746_-8388928,tennis,padel,2011,2013,0.355,1,True,low_confidence
oh_4001374_-8306353:c001,oh_4001374_-8306353,tennis,removed,2011,2015,0.355,1,True,low_confidence
oh_4081367_-8195287:c002,oh_4081367_-8195287,tennis,pickleball,2019,2021,0.355,,True,low_confidence
oh_4151126_-8202108:c003,oh_4151126_-8202108,tennis,pickleball,2019,2021,0.355,,True,low_confidence
oh_3913488_-8463969:c001,oh_3913488_-8463969,tennis,hybrid,2019,2021,0.356,1,True,low_confidence
oh_3925751_-8441934:c001,oh_3925751_-8441934,hybrid,removed,2021,2023,0.356,1,True,low_confidence
oh_4002765_-8302293:c001,oh_4002765_-8302293,hybrid,removed,2021,2023,0.356,1,True,low_confidence
oh_4003221_-8424767:c001,oh_4003221_-8424767,tennis,pickleball,2013,2015,0.356,,True,low_confidence
oh_4009663_-8308016:c003,oh_4009663_-8308016,pickleball,removed,2021,2023,0.356,1,True,low_confidence
oh_4011438_-8300446:c001,oh_4011438_-8300446,removed,pickleball,2019,2021,0.356,,True,low_confidence;reversion
oh_3916015_-8437289:c001,oh_3916015_-8437289,tennis,removed,2011,2021,0.357,1,True,low_confidence
oh_3917478_-8447020:c001,oh_3917478_-8447020,tennis,removed,2019,2021,0.357,1,True,low_confidence
oh_3918529_-8351459:c001,oh_3918529_-8351459,tennis,removed,2015,2023,0.357,1,True,low_confidence
oh_3931035_-8450494:c001,oh_3931035_-8450494,hybrid,removed,2015,2021,0.357,1,True,low_confidence
oh_3921100_-8426899:c001,oh_3921100_-8426899,tennis,hybrid,2019,2023,0.358,1,True,low_confidence
oh_3937599_-8456289:c002,oh_3937599_-8456289,tennis,removed,2019,2021,0.358,1,True,low_confidence
oh_4142430_-8178383:c001,oh_4142430_-8178383,removed,tennis,2011,2015,0.358,1,True,low_confidence;reversion
oh_3977029_-8405913:c001,oh_3977029_-8405913,pickleball,padel,2019,2021,0.359,1,True,low_confidence
oh_3995676_-8382124:c003,oh_3995676_-8382124,tennis,hybrid,2019,2021,0.359,1,True,low_confidence
oh_3996852_-8199119:c002,oh_3996852_-8199119,tennis,pickleball,2019,2023,0.359,,True,low_confidence
oh_4015629_-8309838:c002,oh_4015629_-8309838,hybrid,tennis,2019,2021,0.359,1,True,low_confidence;reversion
oh_4126563_-8436047:c001,oh_4126563_-8436047,pickleball,hybrid,2015,2017,0.359,1,True,low_confidence
oh_4140347_-8194675:c001,oh_4140347_-8194675,tennis,removed,2011,2021,0.359,1,True,low_confidence
oh_3970906_-8408485:c001,oh_3970906_-8408485,tennis,hybrid,2019,2021,0.36,1,True,low_confidence
oh_4104468_-8357872:c002,oh_4104468_-8357872,tennis,removed,2011,2015,0.36,1,True,low_confidence
oh_3910279_-8449653:c004,oh_3910279_-8449653,tennis,pickleball,2020,2021,0.361,1,True,low_confidence
oh_3917045_-8449215:c001,oh_3917045_-8449215,pickleball,tennis,2013,2015,0.361,1,True,low_confidence;reversion
oh_3975194_-8420770:c001,oh_3975194_-8420770,hybrid,removed,2015,2019,0.361,1,True,low_confidence
oh_4135368_-8205494:c002,oh_4135368_-8205494,tennis,pickleball,2011,2013,0.361,1,True,low_confidence
oh_3918680_-8431954:c001,oh_3918680_-8431954,hybrid,tennis,2015,2019,0.362,1,True,low_confidence;reversion
oh_3995300_-8293687:c008,oh_3995300_-8293687,pickleball,tennis,2011,2015,0.362,1,True,low_confidence;reversion
oh_4008854_-8295902:c009,oh_4008854_-8295902,pickleball,hybrid,2019,2021,0.362,1,True,low_confidence
oh_4008854_-8295902:c009,oh_4008854_-8295902,hybrid,removed,2021,2023,0.362,1,True,low_confidence
oh_4098752_-8419840:c002,oh_4098752_-8419840,removed,tennis,2015,2019,0.362,1,True,low_confidence;reversion
oh_4134821_-8205413:c002,oh_4134821_-8205413,removed,hybrid,2021,2023,0.362,1,True,low_confidence;reversion
oh_4159100_-8443368:c002,oh_4159100_-8443368,tennis,removed,2019,2023,0.362,1,True,low_confidence
oh_3873055_-8298839:c002,oh_3873055_-8298839,hybrid,tennis,2020,2021,0.363,1,True,low_confidence;reversion
oh_3911603_-8441090:c013,oh_3911603_-8441090,hybrid,removed,2019,2020,0.363,1,True,low_confidence
oh_3914020_-8443910:c002,oh_3914020_-8443910,tennis,hybrid,2019,2021,0.363,1,True,low_confidence
oh_3918266_-8361227:c003,oh_3918266_-8361227,tennis,hybrid,2013,2015,0.363,1,True,low_confidence
oh_3918266_-8361227:c003,oh_3918266_-8361227,hybrid,removed,2015,2017,0.363,1,True,low_confidence
oh_3973518_-8418907:c006,oh_3973518_-8418907,tennis,hybrid,2019,2021,0.363,1,True,low_confidence
oh_3973518_-8418907:c006,oh_3973518_-8418907,hybrid,pickleball,2021,2023,0.363,,True,low_confidence
oh_4029278_-8306518:c004,oh_4029278_-8306518,removed,tennis,2019,2021,0.363,1,True,low_confidence;reversion
oh_3912916_-8445396:c011,oh_3912916_-8445396,tennis,hybrid,2013,2019,0.364,1,True,low_confidence
oh_3918266_-8361227:c004,oh_3918266_-8361227,removed,tennis,2017,2019,0.364,1,True,low_confidence;reversion
oh_3954142_-8419226:c001,oh_3954142_-8419226,hybrid,tennis,2013,2015,0.364,1,True,low_confidence;reversion
oh_4000053_-8307502:c003,oh_4000053_-8307502,tennis,hybrid,2017,2019,0.364,1,True,low_confidence
oh_4003002_-8304705:c003,oh_4003002_-8304705,tennis,hybrid,2021,2023,0.364,1,True,low_confidence
oh_4015629_-8309838:c003,oh_4015629_-8309838,hybrid,tennis,2015,2017,0.364,1,True,low_confidence;reversion
oh_4101103_-8163227:c002,oh_4101103_-8163227,tennis,hybrid,2011,2019,0.364,1,True,low_confidence
oh_3907569_-8430542:c001,oh_3907569_-8430542,hybrid,removed,2017,2019,0.365,1,True,low_confidence
oh_3928707_-8429798:c001,oh_3928707_-8429798,tennis,hybrid,2021,2023,0.365,1,True,low_confidence
oh_3937599_-8456289:c002,oh_3937599_-8456289,pickleball,tennis,2015,2017,0.365,1,True,low_confidence;reversion
oh_3979929_-8401162:c002,oh_3979929_-8401162,pickleball,hybrid,2019,2021,0.365,1,True,low_confidence
oh_4001374_-8306353:c009,oh_4001374_-8306353,removed,tennis,2019,2021,0.365,1,True,low_confidence;reversion
oh_3890832_-8257287:c001,oh_3890832_-8257287,tennis,hybrid,2015,2017,0.366,1,True,low_confidence
oh_4009528_-8296236:c003,oh_4009528_-8296236,tennis,hybrid,2019,2021,0.366,1,True,low_confidence
oh_4038470_-8247401:c007,oh_4038470_-8247401,removed,pickleball,2015,2017,0.366,1,True,low_confidence;reversion
oh_3925479_-8460863:c001,oh_3925479_-8460863,tennis,hybrid,2019,2021,0.367,1,True,low_confidence
oh_3926826_-8432728:c002,oh_3926826_-8432728,tennis,hybrid,2013,2015,0.367,1,True,low_confidence
oh_3927778_-8433624:c008,oh_3927778_-8433624,tennis,pickleball,2011,2013,0.367,1,True,low_confidence
oh_3960883_-8411195:c001,oh_3960883_-8411195,removed,tennis,2011,2013,0.367,1,True,low_confidence;reversion
oh_3993387_-8384055:c001,oh_3993387_-8384055,hybrid,tennis,2021,2023,0.367,1,True,low_confidence;reversion
oh_4029765_-8310563:c001,oh_4029765_-8310563,tennis,removed,2021,2023,0.367,1,True,low_confidence
oh_4101380_-8365959:c002,oh_4101380_-8365959,tennis,removed,2019,2021,0.367,1,True,low_confidence
oh_4149448_-8179863:c005,oh_4149448_-8179863,tennis,removed,2019,2021,0.367,1,True,low_confidence
oh_3919389_-8455004:c002,oh_3919389_-8455004,pickleball,hybrid,2021,2023,0.368,1,True,low_confidence
oh_4007400_-8252048:c013,oh_4007400_-8252048,tennis,padel,2021,2023,0.368,1,True,low_confidence
oh_4081501_-8298716:c010,oh_4081501_-8298716,hybrid,pickleball,2015,2017,0.368,,True,low_confidence
oh_4160745_-8355718:c001,oh_4160745_-8355718,tennis,pickleball,2011,2013,0.368,4,True,low_confidence
oh_3910279_-8449653:c008,oh_3910279_-8449653,tennis,pickleball,2020,2021,0.369,1,True,low_confidence
oh_3925002_-8248628:c003,oh_3925002_-8248628,tennis,hybrid,2021,2023,0.369,1,True,low_confidence
oh_3976571_-8419992:c002,oh_3976571_-8419992,tennis,pickleball,2013,2019,0.369,6,True,low_confidence
oh_4015629_-8309838:c004,oh_4015629_-8309838,tennis,hybrid,2015,2019,0.369,1,True,low_confidence
oh_4036916_-8239076:c010,oh_4036916_-8239076,hybrid,tennis,2015,2017,0.369,1,True,low_confidence;reversion
oh_3973131_-8416868:c007,oh_3973131_-8416868,hybrid,tennis,2013,2019,0.37,1,True,low_confidence;reversion
oh_3979929_-8401162:c001,oh_3979929_-8401162,hybrid,pickleball,2013,2015,0.37,1,True,low_confidence
oh_4009528_-8296236:c001,oh_4009528_-8296236,tennis,hybrid,2019,2021,0.37,1,True,low_confidence
oh_4012358_-8304591:c004,oh_4012358_-8304591,hybrid,removed,2015,2021,0.37,1,True,low_confidence
oh_4031437_-8417275:c009,oh_4031437_-8417275,tennis,removed,2013,2015,0.37,1,True,low_confidence
oh_3912714_-8446137:c001,oh_3912714_-8446137,tennis,removed,2016,2018,0.371,1,True,low_confidence
oh_3920473_-8368135:c001,oh_3920473_-8368135,tennis,removed,2017,2019,0.371,1,True,low_confidence
oh_3928701_-8452419:c002,oh_3928701_-8452419,tennis,hybrid,2021,2023,0.371,1,True,low_confidence
oh_4006686_-8282940:c012,oh_4006686_-8282940,tennis,hybrid,2017,2019,0.371,1,True,low_confidence
oh_3907924_-8419937:c001,oh_3907924_-8419937,tennis,removed,2011,2013,0.372,1,True,low_confidence
oh_3933903_-8424287:c002,oh_3933903_-8424287,hybrid,pickleball,2015,2017,0.372,,True,low_confidence
oh_3998825_-8292418:c001,oh_3998825_-8292418,tennis,hybrid,2019,2021,0.372,1,True,low_confidence
oh_4005631_-8303609:c002,oh_4005631_-8303609,tennis,hybrid,2019,2021,0.372,1,True,low_confidence
oh_3906158_-8421528:c001,oh_3906158_-8421528,removed,pickleball,2013,2017,0.373,2,True,low_confidence;reversion
oh_3927019_-8432558:c006,oh_3927019_-8432558,tennis,hybrid,2021,2023,0.373,1,True,low_confidence
oh_3927740_-8444537:c002,oh_3927740_-8444537,hybrid,tennis,2015,2019,0.373,1,True,low_confidence;reversion
oh_3966521_-8420243:c001,oh_3966521_-8420243,hybrid,tennis,2011,2013,0.373,1,True,low_confidence;reversion
oh_3980577_-8411944:c001,oh_3980577_-8411944,tennis,hybrid,2021,2023,0.373,1,True,low_confidence
oh_4006686_-8282940:c018,oh_4006686_-8282940,tennis,pickleball,2017,2019,0.373,1,True,low_confidence
oh_4115587_-8169384:c001,oh_4115587_-8169384,hybrid,removed,2021,2023,0.373,1,True,low_confidence
oh_4146052_-8210413:c001,oh_4146052_-8210413,tennis,removed,2021,2023,0.373,1,True,low_confidence
oh_3873055_-8298839:c003,oh_3873055_-8298839,hybrid,removed,2021,2022,0.374,1,True,low_confidence
oh_3908015_-8461682:c002,oh_3908015_-8461682,tennis,pickleball,2017,2018,0.374,,True,low_confidence
oh_3913491_-8461064:c003,oh_3913491_-8461064,tennis,pickleball,2013,2019,0.374,1,True,low_confidence
oh_3915429_-8431831:c004,oh_3915429_-8431831,hybrid,tennis,2019,2021,0.374,1,True,low_confidence;reversion
oh_3923908_-8455635:c002,oh_3923908_-8455635,removed,tennis,2011,2013,0.374,1,True,low_confidence;reversion
oh_3964901_-8422999:c001,oh_3964901_-8422999,removed,tennis,2013,2015,0.374,1,True,low_confidence;reversion
oh_3975376_-8419256:c002,oh_3975376_-8419256,hybrid,tennis,2015,2017,0.374,1,True,low_confidence;reversion
oh_3976180_-8415116:c001,oh_3976180_-8415116,removed,tennis,2015,2017,0.374,1,True,low_confidence;reversion
oh_4065086_-8413962:c002,oh_4065086_-8413962,removed,tennis,2011,2015,0.374,1,True,low_confidence;reversion
oh_4161115_-8368144:c007,oh_4161115_-8368144,tennis,removed,2019,2021,0.374,1,True,low_confidence
oh_3924311_-8447677:c002,oh_3924311_-8447677,tennis,removed,2021,2023,0.375,1,True,low_confidence
oh_3926762_-8470841:c001,oh_3926762_-8470841,removed,tennis,2019,2021,0.375,1,True,low_confidence;reversion
oh_3928402_-8433063:c008,oh_3928402_-8433063,hybrid,tennis,2015,2017,0.375,1,True,low_confidence;reversion
oh_4125667_-8185195:c001,oh_4125667_-8185195,tennis,removed,2017,2019,0.375,1,True,low_confidence
oh_4154962_-8361932:c004,oh_4154962_-8361932,hybrid,pickleball,2015,2017,0.375,1,True,low_confidence
oh_3952324_-8435119:c003,oh_3952324_-8435119,hybrid,tennis,2013,2015,0.376,1,True,low_confidence;reversion
oh_3964859_-8416946:c001,oh_3964859_-8416946,tennis,removed,2013,2019,0.376,1,True,low_confidence
oh_4004131_-8302172:c002,oh_4004131_-8302172,tennis,hybrid,2019,2021,0.376,1,True,low_confidence
oh_4150486_-8293608:c009,oh_4150486_-8293608,tennis,hybrid,2017,2019,0.376,1,True,low_confidence
oh_4150486_-8293608:c009,oh_4150486_-8293608,hybrid,pickleball,2019,2021,0.376,,True,low_confidence
oh_3920789_-8437427:c002,oh_3920789_-8437427,hybrid,pickleball,2015,2019,0.377,,True,low_confidence
oh_3977029_-8405913:c001,oh_3977029_-8405913,tennis,pickleball,2011,2013,0.377,,True,low_confidence
oh_3997018_-8304909:c002,oh_3997018_-8304909,tennis,removed,2017,2019,0.377,1,True,low_confidence
oh_3998430_-8289068:c001,oh_3998430_-8289068,tennis,removed,2019,2021,0.377,1,True,low_confidence
oh_4073437_-8254021:c002,oh_4073437_-8254021,tennis,removed,2019,2023,0.377,1,True,low_confidence
oh_4123884_-8185331:c002,oh_4123884_-8185331,hybrid,tennis,2013,2015,0.377,1,True,low_confidence;reversion
oh_4139155_-8254134:c001,oh_4139155_-8254134,tennis,hybrid,2021,2023,0.377,1,True,low_confidence
oh_3931603_-8427097:c001,oh_3931603_-8427097,hybrid,tennis,2021,2023,0.378,1,True,low_confidence;reversion
oh_4126563_-8436047:c004,oh_4126563_-8436047,removed,pickleball,2017,2019,0.378,1,True,low_confidence;reversion
oh_3874385_-8297608:c011,oh_3874385_-8297608,pickleball,tennis,2020,2022,0.379,1,True,low_confidence;reversion
oh_3914020_-8443910:c011,oh_3914020_-8443910,tennis,hybrid,2011,2013,0.379,1,True,low_confidence
oh_3924740_-8441123:c001,oh_3924740_-8441123,tennis,hybrid,2021,2023,0.379,1,True,low_confidence
oh_3967873_-8413312:c008,oh_3967873_-8413312,hybrid,tennis,2015,2021,0.379,1,True,low_confidence;reversion
oh_4023011_-8440913:c004,oh_4023011_-8440913,tennis,removed,2019,2021,0.379,1,True,low_confidence
oh_4036916_-8239076:c002,oh_4036916_-8239076,hybrid,tennis,2015,2017,0.379,1,True,low_confidence;reversion
oh_4042495_-8463683:c002,oh_4042495_-8463683,pickleball,tennis,2011,2013,0.379,1,True,low_confidence;reversion
oh_4146800_-8187238:c004,oh_4146800_-8187238,hybrid,tennis,2019,2021,0.379,1,True,low_confidence;reversion
oh_3912297_-8434477:c002,oh_3912297_-8434477,tennis,hybrid,2017,2019,0.38,1,True,low_confidence
oh_3928402_-8433063:c007,oh_3928402_-8433063,tennis,removed,2019,2021,0.38,1,True,low_confidence
oh_3960450_-8416051:c001,oh_3960450_-8416051,removed,tennis,2021,2023,0.38,1,True,low_confidence;reversion
oh_3975707_-8417509:c003,oh_3975707_-8417509,removed,tennis,2011,2013,0.38,1,True,low_confidence;reversion
oh_4036916_-8239076:c001,oh_4036916_-8239076,hybrid,tennis,2015,2017,0.38,1,True,low_confidence;reversion
oh_4070891_-8247881:c002,oh_4070891_-8247881,tennis,removed,2017,2019,0.38,1,True,low_confidence
oh_3873055_-8298839:c004,oh_3873055_-8298839,hybrid,tennis,2021,2022,0.381,1,True,low_confidence;reversion
oh_3908191_-8442032:c001,oh_3908191_-8442032,tennis,hybrid,2012,2013,0.381,1,True,low_confidence
oh_3963546_-8416232:c002,oh_3963546_-8416232,tennis,pickleball,2015,2017,0.381,1,True,low_confidence
oh_4031437_-8417275:c012,oh_4031437_-8417275,tennis,pickleball,2017,2019,0.381,,True,low_confidence
oh_4056008_-8437483:c001,oh_4056008_-8437483,removed,tennis,2011,2013,0.381,1,True,low_confidence;reversion
oh_4076042_-8415974:c007,oh_4076042_-8415974,hybrid,tennis,2017,2019,0.381,1,True,low_confidence;reversion
oh_4078788_-8151413:c001,oh_4078788_-8151413,removed,tennis,2013,2017,0.381,1,True,low_confidence;reversion
oh_3873882_-8384085:c001,oh_3873882_-8384085,tennis,removed,2014,2015,0.382,1,True,low_confidence
oh_4025227_-8300360:c008,oh_4025227_-8300360,removed,tennis,2013,2017,0.382,1,True,low_confidence;reversion
oh_3876426_-8288919:c002,oh_3876426_-8288919,hybrid,tennis,2022,2023,0.383,1,True,low_confidence;reversion
oh_3930530_-8440494:c001,oh_3930530_-8440494,tennis,hybrid,2013,2019,0.383,1,True,low_confidence
oh_3984981_-8289389:c002,oh_3984981_-8289389,pickleball,hybrid,2021,2023,0.383,1,True,low_confidence
oh_3997681_-8202832:c001,oh_3997681_-8202832,tennis,hybrid,2019,2021,0.383,1,True,low_confidence
oh_4081367_-8195287:c003,oh_4081367_-8195287,tennis,removed,2021,2023,0.383,1,True,low_confidence
oh_4126563_-8436047:c002,oh_4126563_-8436047,pickleball,hybrid,2015,2017,0.383,1,True,low_confidence
