court_id,site_id,county,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_4019234_-8308596:c002,oh_4019234_-8308596,Delaware,tennis,removed,2011,2013,0.839,1,False,
oh_4019234_-8308596:c002,oh_4019234_-8308596,Delaware,removed,tennis,2013,2015,0.649,1,True,reversion
oh_4019547_-8420356:c001,oh_4019547_-8420356,Shelby,tennis,removed,2017,2021,0.568,1,True,low_confidence
oh_4019661_-8308176:c001,oh_4019661_-8308176,Delaware,removed,pickleball,2021,2023,0.772,1,True,reversion
oh_4020139_-8302240:c001,oh_4020139_-8302240,Delaware,tennis,hybrid,2011,2013,0.763,1,False,
oh_4020139_-8302240:c001,oh_4020139_-8302240,Delaware,hybrid,tennis,2013,2015,0.773,1,True,reversion
oh_4020139_-8302240:c004,oh_4020139_-8302240,Delaware,tennis,hybrid,2011,2013,0.838,1,False,
oh_4020139_-8302240:c004,oh_4020139_-8302240,Delaware,hybrid,tennis,2013,2015,0.621,1,True,reversion
oh_4020139_-8302240:c006,oh_4020139_-8302240,Delaware,tennis,hybrid,2011,2013,0.855,1,False,
oh_4020139_-8302240:c006,oh_4020139_-8302240,Delaware,hybrid,tennis,2015,2017,0.469,1,True,low_confidence;reversion
oh_4020139_-8302240:c007,oh_4020139_-8302240,Delaware,tennis,hybrid,2011,2013,0.825,1,False,
oh_4020139_-8302240:c007,oh_4020139_-8302240,Delaware,hybrid,tennis,2013,2015,0.664,1,True,reversion
oh_4020322_-8301490:c001,oh_4020322_-8301490,Delaware,removed,pickleball,2021,2023,0.672,3,True,reversion
oh_4020322_-8301490:c002,oh_4020322_-8301490,Delaware,removed,pickleball,2021,2023,0.657,3,True,reversion
oh_4020888_-8285136:c001,oh_4020888_-8285136,Delaware,tennis,removed,2011,2013,0.468,1,True,low_confidence
oh_4020895_-8330878:c001,oh_4020895_-8330878,Union,tennis,removed,2013,2015,0.568,1,True,low_confidence
oh_4020895_-8330878:c001,oh_4020895_-8330878,Union,removed,tennis,2015,2021,0.617,1,True,reversion
oh_4021895_-8447977:c001,oh_4021895_-8447977,Darke,tennis,hybrid,2011,2013,0.812,1,False,
oh_4021895_-8447977:c001,oh_4021895_-8447977,Darke,hybrid,tennis,2013,2015,0.724,1,True,reversion
oh_4021895_-8447977:c001,oh_4021895_-8447977,Darke,tennis,pickleball,2017,2019,0.484,,True,low_confidence
oh_4021895_-8447977:c001,oh_4021895_-8447977,Darke,pickleball,removed,2021,2023,0.823,1,False,
oh_4021895_-8447977:c002,oh_4021895_-8447977,Darke,tennis,hybrid,2011,2013,0.886,1,False,
oh_4021895_-8447977:c002,oh_4021895_-8447977,Darke,hybrid,tennis,2013,2015,0.795,1,True,reversion
oh_4021895_-8447977:c002,oh_4021895_-8447977,Darke,tennis,pickleball,2019,2021,0.432,,True,low_confidence
oh_4021895_-8447977:c002,oh_4021895_-8447977,Darke,pickleball,removed,2021,2023,0.832,1,False,
oh_4023011_-8440913:c002,oh_4023011_-8440913,Shelby,tennis,pickleball,2019,2021,0.371,1,True,low_confidence
oh_4023011_-8440913:c003,oh_4023011_-8440913,Shelby,tennis,pickleball,2021,2023,0.531,1,True,low_confidence
oh_4023011_-8440913:c004,oh_4023011_-8440913,Shelby,tennis,removed,2019,2021,0.544,1,True,low_confidence
oh_4023011_-8440913:c004,oh_4023011_-8440913,Shelby,removed,pickleball,2021,2023,0.86,1,True,reversion
oh_4023011_-8440913:c005,oh_4023011_-8440913,Shelby,tennis,removed,2019,2021,0.578,1,True,low_confidence
oh_4023011_-8440913:c005,oh_4023011_-8440913,Shelby,removed,pickleball,2021,2023,0.796,1,True,reversion
oh_4023139_-8298674:c001,oh_4023139_-8298674,Delaware,tennis,hybrid,2021,2023,0.495,1,True,low_confidence
oh_4023156_-8336340:c001,oh_4023156_-8336340,Union,tennis,hybrid,2011,2013,0.596,1,True,low_confidence
oh_4023156_-8336340:c001,oh_4023156_-8336340,Union,hybrid,tennis,2015,2017,0.483,1,True,low_confidence;reversion
oh_4023156_-8336340:c002,oh_4023156_-8336340,Union,hybrid,tennis,2017,2019,0.399,1,True,low_confidence;reversion
oh_4023171_-8338043:c002,oh_4023171_-8338043,Union,hybrid,tennis,2013,2015,0.66,1,True,reversion
oh_4023496_-8285642:c001,oh_4023496_-8285642,Delaware,tennis,hybrid,2021,2023,0.589,1,True,low_confidence
oh_4023496_-8285642:c002,oh_4023496_-8285642,Delaware,tennis,hybrid,2021,2023,0.544,1,True,low_confidence
oh_4023496_-8285642:c003,oh_4023496_-8285642,Delaware,tennis,hybrid,2021,2023,0.596,1,True,low_confidence
oh_4023496_-8285642:c004,oh_4023496_-8285642,Delaware,tennis,hybrid,2011,2013,0.631,1,False,
oh_4023496_-8285642:c004,oh_4023496_-8285642,Delaware,hybrid,tennis,2015,2017,0.619,1,True,reversion
oh_4023496_-8285642:c005,oh_4023496_-8285642,Delaware,tennis,removed,2013,2023,0.43,1,True,low_confidence
oh_4023553_-8338849:c001,oh_4023553_-8338849,Union,removed,pickleball,2019,2023,0.768,1,True,reversion
oh_4023553_-8338849:c002,oh_4023553_-8338849,Union,removed,pickleball,2021,2023,0.452,1,True,low_confidence;reversion
oh_4024636_-8288220:c002,oh_4024636_-8288220,Delaware,tennis,hybrid,2019,2021,0.483,1,True,low_confidence
oh_4024636_-8288220:c002,oh_4024636_-8288220,Delaware,hybrid,tennis,2021,2023,0.652,1,True,reversion
oh_4024636_-8288220:c004,oh_4024636_-8288220,Delaware,tennis,hybrid,2019,2021,0.457,1,True,low_confidence
oh_4024636_-8288220:c004,oh_4024636_-8288220,Delaware,hybrid,tennis,2021,2023,0.605,1,True,reversion
oh_4024636_-8288220:c005,oh_4024636_-8288220,Delaware,tennis,hybrid,2019,2021,0.468,1,True,low_confidence
oh_4024636_-8288220:c005,oh_4024636_-8288220,Delaware,hybrid,tennis,2021,2023,0.466,1,True,low_confidence;reversion
oh_4025227_-8300360:c001,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.843,1,True,reversion
oh_4025227_-8300360:c002,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.875,1,True,reversion
oh_4025227_-8300360:c003,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.798,1,True,reversion
oh_4025227_-8300360:c004,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.82,1,True,reversion
oh_4025227_-8300360:c005,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.826,1,True,reversion
oh_4025227_-8300360:c006,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.705,1,True,reversion
oh_4025227_-8300360:c007,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.378,1,True,low_confidence;reversion
oh_4025227_-8300360:c008,oh_4025227_-8300360,Delaware,removed,tennis,2017,2019,0.377,1,True,low_confidence;reversion
oh_4025241_-8185697:c002,oh_4025241_-8185697,Coshocton,pickleball,removed,2021,2023,0.343,1,True,low_confidence
oh_4025708_-8184780:c002,oh_4025708_-8184780,Coshocton,hybrid,tennis,2011,2013,0.467,1,True,low_confidence;reversion
oh_4025708_-8184780:c005,oh_4025708_-8184780,Coshocton,hybrid,tennis,2011,2013,0.451,1,True,low_confidence;reversion
oh_4025708_-8184780:c006,oh_4025708_-8184780,Coshocton,hybrid,tennis,2011,2013,0.441,1,True,low_confidence;reversion
oh_4026125_-8063389:c001,oh_4026125_-8063389,Jefferson,tennis,hybrid,2019,2020,0.72,1,False,
oh_4026125_-8063389:c001,oh_4026125_-8063389,Jefferson,hybrid,tennis,2021,2022,0.411,1,True,low_confidence;reversion
oh_4026429_-8100509:c001,oh_4026429_-8100509,Harrison,removed,tennis,2013,2017,0.581,1,True,low_confidence;reversion
oh_4026429_-8100509:c001,oh_4026429_-8100509,Harrison,tennis,removed,2019,2021,0.696,1,False,
oh_4026429_-8100509:c002,oh_4026429_-8100509,Harrison,removed,tennis,2015,2017,0.482,1,True,low_confidence;reversion
oh_4026429_-8100509:c002,oh_4026429_-8100509,Harrison,tennis,removed,2017,2019,0.227,1,True,low_confidence
oh_4026455_-8287391:c001,oh_4026455_-8287391,Delaware,removed,tennis,2021,2023,0.755,1,True,reversion
oh_4026455_-8287391:c002,oh_4026455_-8287391,Delaware,removed,tennis,2021,2023,0.85,1,True,reversion
oh_4026455_-8287391:c003,oh_4026455_-8287391,Delaware,removed,tennis,2021,2023,0.739,1,True,reversion
oh_4026455_-8287391:c004,oh_4026455_-8287391,Delaware,removed,tennis,2021,2023,0.814,1,True,reversion
oh_4026455_-8287391:c005,oh_4026455_-8287391,Delaware,removed,tennis,2021,2023,0.801,1,True,reversion
oh_4027484_-8184106:c001,oh_4027484_-8184106,Coshocton,removed,tennis,2017,2021,0.391,1,True,low_confidence;reversion
oh_4027484_-8184106:c001,oh_4027484_-8184106,Coshocton,tennis,removed,2021,2023,0.523,1,True,low_confidence
oh_4027484_-8184106:c003,oh_4027484_-8184106,Coshocton,tennis,removed,2011,2013,0.762,1,False,
oh_4027484_-8184106:c003,oh_4027484_-8184106,Coshocton,removed,pickleball,2013,2021,0.814,1,True,reversion
oh_4027484_-8184106:c004,oh_4027484_-8184106,Coshocton,tennis,removed,2011,2013,0.652,1,False,
oh_4027484_-8184106:c004,oh_4027484_-8184106,Coshocton,removed,hybrid,2015,2017,0.277,1,True,low_confidence;reversion
oh_4027484_-8184106:c004,oh_4027484_-8184106,Coshocton,hybrid,pickleball,2017,2021,0.444,2,True,low_confidence
oh_4029278_-8306518:c001,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.832,1,False,
oh_4029278_-8306518:c001,oh_4029278_-8306518,Delaware,removed,tennis,2013,2015,0.614,1,True,reversion
oh_4029278_-8306518:c002,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.698,1,False,
oh_4029278_-8306518:c002,oh_4029278_-8306518,Delaware,removed,tennis,2013,2015,0.433,1,True,low_confidence;reversion
oh_4029278_-8306518:c002,oh_4029278_-8306518,Delaware,tennis,hybrid,2015,2019,0.433,1,True,low_confidence
oh_4029278_-8306518:c003,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.683,1,False,
oh_4029278_-8306518:c003,oh_4029278_-8306518,Delaware,removed,tennis,2013,2015,0.623,1,True,reversion
oh_4029278_-8306518:c004,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.641,1,False,
oh_4029278_-8306518:c004,oh_4029278_-8306518,Delaware,removed,tennis,2017,2019,0.582,1,True,low_confidence;reversion
oh_4029278_-8306518:c005,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.552,1,True,low_confidence
oh_4029278_-8306518:c005,oh_4029278_-8306518,Delaware,removed,tennis,2017,2019,0.371,1,True,low_confidence;reversion
oh_4029278_-8306518:c005,oh_4029278_-8306518,Delaware,tennis,hybrid,2019,2021,0.326,1,True,low_confidence
oh_4029278_-8306518:c006,oh_4029278_-8306518,Delaware,tennis,removed,2011,2013,0.561,1,True,low_confidence
oh_4029381_-8306404:c003,oh_4029381_-8306404,Delaware,tennis,removed,2011,2013,0.579,1,True,low_confidence
oh_4029381_-8306404:c003,oh_4029381_-8306404,Delaware,removed,tennis,2013,2015,0.663,1,True,reversion
oh_4029381_-8306404:c004,oh_4029381_-8306404,Delaware,tennis,removed,2011,2013,0.59,1,True,low_confidence
oh_4029381_-8306404:c004,oh_4029381_-8306404,Delaware,removed,tennis,2013,2015,0.645,1,True,reversion
oh_4029381_-8306404:c004,oh_4029381_-8306404,Delaware,tennis,removed,2021,2023,0.541,1,True,low_confidence
oh_4029381_-8306404:c005,oh_4029381_-8306404,Delaware,tennis,removed,2011,2013,0.637,1,False,
oh_4029381_-8306404:c005,oh_4029381_-8306404,Delaware,removed,tennis,2013,2015,0.502,1,True,low_confidence;reversion
oh_4029765_-8310563:c001,oh_4029765_-8310563,Delaware,tennis,removed,2019,2023,0.454,1,True,low_confidence
oh_4030029_-8307924:c001,oh_4030029_-8307924,Delaware,tennis,removed,2011,2013,0.675,1,False,
oh_4030029_-8307924:c001,oh_4030029_-8307924,Delaware,removed,pickleball,2015,2019,0.693,1,True,reversion
oh_4030029_-8307924:c002,oh_4030029_-8307924,Delaware,tennis,removed,2011,2013,0.651,1,False,
oh_4030029_-8307924:c002,oh_4030029_-8307924,Delaware,removed,pickleball,2015,2019,0.509,1,True,low_confidence;reversion
oh_4030506_-8352527:c001,oh_4030506_-8352527,Union,removed,tennis,2017,2019,0.732,1,True,reversion
oh_4030651_-8305905:c001,oh_4030651_-8305905,Delaware,tennis,removed,2011,2013,0.844,1,False,
oh_4030651_-8305905:c001,oh_4030651_-8305905,Delaware,removed,tennis,2013,2017,0.723,1,True,reversion
oh_4030681_-8308177:c001,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.541,1,True,low_confidence;reversion
oh_4030681_-8308177:c002,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.817,1,True,reversion
oh_4030681_-8308177:c003,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.793,1,True,reversion
oh_4030681_-8308177:c004,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.869,1,True,reversion
oh_4030681_-8308177:c005,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.832,1,True,reversion
oh_4030681_-8308177:c006,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.6,1,True,reversion
oh_4030681_-8308177:c007,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.805,1,True,reversion
oh_4030681_-8308177:c008,oh_4030681_-8308177,Delaware,removed,tennis,2015,2017,0.852,1,True,reversion
oh_4031252_-8414912:c001,oh_4031252_-8414912,Shelby,removed,tennis,2013,2015,0.74,1,True,reversion
oh_4031252_-8414912:c001,oh_4031252_-8414912,Shelby,tennis,removed,2017,2019,0.751,1,False,
oh_4031437_-8417275:c011,oh_4031437_-8417275,Shelby,tennis,pickleball,2017,2019,0.443,,True,low_confidence
oh_4031437_-8417275:c011,oh_4031437_-8417275,Shelby,pickleball,hybrid,2019,2021,0.441,1,True,low_confidence
oh_4031437_-8417275:c011,oh_4031437_-8417275,Shelby,hybrid,tennis,2021,2023,0.416,1,True,low_confidence;reversion
oh_4031437_-8417275:c012,oh_4031437_-8417275,Shelby,pickleball,tennis,2011,2013,0.717,1,True,reversion
oh_4031437_-8417275:c012,oh_4031437_-8417275,Shelby,tennis,pickleball,2013,2015,0.524,,True,low_confidence
oh_4031437_-8417275:c012,oh_4031437_-8417275,Shelby,pickleball,hybrid,2021,2023,0.295,1,True,low_confidence
oh_4031837_-8118689:c001,oh_4031837_-8118689,Harrison,tennis,removed,2011,2013,0.389,1,True,low_confidence
oh_4031837_-8118689:c001,oh_4031837_-8118689,Harrison,removed,hybrid,2017,2019,0.463,1,True,low_confidence;reversion
oh_4031837_-8118689:c001,oh_4031837_-8118689,Harrison,hybrid,pickleball,2021,2023,0.577,,True,low_confidence
oh_4032632_-8309865:c001,oh_4032632_-8309865,Delaware,tennis,hybrid,2021,2023,0.636,1,False,
oh_4032834_-8061690:c002,oh_4032834_-8061690,Jefferson,tennis,hybrid,2022,2023,0.446,1,True,low_confidence
oh_4033545_-8199940:c001,oh_4033545_-8199940,Coshocton,tennis,removed,2011,2013,0.502,1,True,low_confidence
oh_4033545_-8199940:c001,oh_4033545_-8199940,Coshocton,removed,tennis,2015,2017,0.45,1,True,low_confidence;reversion
oh_4033545_-8199940:c001,oh_4033545_-8199940,Coshocton,tennis,removed,2021,2023,0.436,1,True,low_confidence
oh_4034573_-8308867:c001,oh_4034573_-8308867,Delaware,removed,tennis,2021,2023,0.731,1,True,reversion
oh_4034573_-8308867:c002,oh_4034573_-8308867,Delaware,removed,tennis,2021,2023,0.689,1,True,reversion
oh_4034573_-8308867:c003,oh_4034573_-8308867,Delaware,removed,tennis,2021,2023,0.686,1,True,reversion
oh_4034573_-8308867:c004,oh_4034573_-8308867,Delaware,removed,tennis,2021,2023,0.655,1,True,reversion
oh_4034573_-8308867:c005,oh_4034573_-8308867,Delaware,removed,tennis,2021,2023,0.618,1,True,reversion
oh_4034798_-8437284:c001,oh_4034798_-8437284,Shelby,tennis,pickleball,2013,2015,0.338,,True,low_confidence
oh_4034798_-8437284:c001,oh_4034798_-8437284,Shelby,pickleball,removed,2021,2023,0.892,1,False,
oh_4034798_-8437284:c002,oh_4034798_-8437284,Shelby,pickleball,removed,2021,2023,0.961,1,False,
oh_4034918_-8375428:c001,oh_4034918_-8375428,Logan,hybrid,tennis,2011,2013,0.319,1,True,low_confidence;reversion
oh_4034918_-8375428:c003,oh_4034918_-8375428,Logan,hybrid,removed,2011,2013,0.573,1,True,low_confidence
oh_4034918_-8375428:c003,oh_4034918_-8375428,Logan,removed,tennis,2013,2015,0.617,1,True,reversion
oh_4035018_-8309016:c001,oh_4035018_-8309016,Delaware,tennis,removed,2019,2021,0.867,1,False,
oh_4035018_-8309016:c002,oh_4035018_-8309016,Delaware,tennis,hybrid,2011,2013,0.659,1,False,
oh_4035018_-8309016:c002,oh_4035018_-8309016,Delaware,hybrid,tennis,2013,2015,0.751,1,True,reversion
oh_4035018_-8309016:c002,oh_4035018_-8309016,Delaware,tennis,removed,2019,2021,0.843,1,False,
oh_4035018_-8309016:c003,oh_4035018_-8309016,Delaware,tennis,hybrid,2011,2013,0.624,1,False,
oh_4035018_-8309016:c003,oh_4035018_-8309016,Delaware,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_4035018_-8309016:c003,oh_4035018_-8309016,Delaware,tennis,removed,2019,2021,0.823,1,False,
oh_4035018_-8309016:c004,oh_4035018_-8309016,Delaware,tennis,removed,2019,2021,0.82,1,False,
oh_4035018_-8309016:c005,oh_4035018_-8309016,Delaware,tennis,removed,2019,2021,0.808,1,False,
oh_4036432_-8067731:c001,oh_4036432_-8067731,Jefferson,removed,tennis,2011,2013,0.813,1,True,reversion
oh_4036432_-8067731:c001,oh_4036432_-8067731,Jefferson,tennis,removed,2017,2023,0.622,1,False,
oh_4036432_-8067731:c002,oh_4036432_-8067731,Jefferson,removed,tennis,2011,2013,0.638,1,True,reversion
oh_4036432_-8067731:c002,oh_4036432_-8067731,Jefferson,tennis,removed,2017,2019,0.405,1,True,low_confidence
oh_4036568_-8143019:c001,oh_4036568_-8143019,Tuscarawas,tennis,removed,2013,2019,0.44,1,True,low_confidence
oh_4036568_-8143019:c002,oh_4036568_-8143019,Tuscarawas,tennis,padel,2011,2017,0.379,1,True,low_confidence
oh_4036568_-8143019:c002,oh_4036568_-8143019,Tuscarawas,padel,removed,2017,2019,0.379,1,True,low_confidence
oh_4036671_-8374967:c001,oh_4036671_-8374967,Logan,removed,tennis,2015,2017,0.379,1,True,low_confidence;reversion
oh_4036671_-8374967:c002,oh_4036671_-8374967,Logan,removed,tennis,2013,2017,0.547,1,True,low_confidence;reversion
oh_4036671_-8374967:c004,oh_4036671_-8374967,Logan,pickleball,removed,2011,2013,0.576,1,True,low_confidence
oh_4036671_-8374967:c004,oh_4036671_-8374967,Logan,removed,pickleball,2015,2017,0.309,2,True,low_confidence;reversion
oh_4036671_-8374967:c004,oh_4036671_-8374967,Logan,pickleball,hybrid,2017,2019,0.343,1,True,low_confidence
oh_4036671_-8374967:c005,oh_4036671_-8374967,Logan,hybrid,pickleball,2013,2017,0.243,2,True,low_confidence
oh_4036671_-8374967:c005,oh_4036671_-8374967,Logan,pickleball,hybrid,2017,2019,0.376,2,True,low_confidence
oh_4036671_-8374967:c005,oh_4036671_-8374967,Logan,hybrid,pickleball,2021,2023,0.523,2,True,low_confidence
oh_4036916_-8239076:c001,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.7,1,False,
oh_4036916_-8239076:c001,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.695,1,True,reversion
oh_4036916_-8239076:c002,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.782,1,False,
oh_4036916_-8239076:c002,oh_4036916_-8239076,Knox,hybrid,tennis,2015,2017,0.417,1,True,low_confidence;reversion
oh_4036916_-8239076:c003,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.77,1,False,
oh_4036916_-8239076:c003,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.697,1,True,reversion
oh_4036916_-8239076:c004,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.753,1,False,
oh_4036916_-8239076:c004,oh_4036916_-8239076,Knox,hybrid,tennis,2015,2017,0.422,1,True,low_confidence;reversion
oh_4036916_-8239076:c005,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.74,1,False,
oh_4036916_-8239076:c005,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.799,1,True,reversion
oh_4036916_-8239076:c006,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.84,1,False,
oh_4036916_-8239076:c006,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.643,1,True,reversion
oh_4036916_-8239076:c007,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.863,1,False,
oh_4036916_-8239076:c007,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.575,1,True,low_confidence;reversion
oh_4036916_-8239076:c008,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.827,1,False,
oh_4036916_-8239076:c008,oh_4036916_-8239076,Knox,hybrid,tennis,2015,2017,0.42,1,True,low_confidence;reversion
oh_4036916_-8239076:c009,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.718,1,False,
oh_4036916_-8239076:c009,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.757,1,True,reversion
oh_4036916_-8239076:c010,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.749,1,False,
oh_4036916_-8239076:c010,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.645,1,True,reversion
oh_4036916_-8239076:c011,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.77,1,False,
oh_4036916_-8239076:c011,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.699,1,True,reversion
oh_4036916_-8239076:c012,oh_4036916_-8239076,Knox,tennis,hybrid,2011,2013,0.777,1,False,
oh_4036916_-8239076:c012,oh_4036916_-8239076,Knox,hybrid,tennis,2013,2015,0.77,1,True,reversion
oh_4037061_-8247955:c001,oh_4037061_-8247955,Knox,removed,tennis,2015,2017,0.55,1,True,low_confidence;reversion
oh_4037061_-8247955:c002,oh_4037061_-8247955,Knox,removed,tennis,2015,2017,0.865,1,True,reversion
